url,title,text
https://aib.ps/content/individual-services/53.html,الخدمات المصرفية عبر الانترنت - الخدمات الأساسية,"الاستعلام عن أرصدة الحسابات
كشف حساب للحركات التي تمت على الحساب
الاستعلام عن رصيد البطاقات
كشف حساب للحركات التي تمت على البطاقات
طلب فتح حساب فرعي
طلب دفاتر شيكات
دفع الفواتير
الدفع لصديق
الدفع لتاجر
خدمة الحجز المسبق لزيارت الفروع
تقارير الحساب
الاطلاع على اسعار العملات
خدمة التحويلالتحويل الفوري بين الحساباتالتحويل الفوري بين حسابات الاسلامي العربيالتحويل الخارجي ( داخل فلسطين ا و خارج فلسطين)
التحويل الفوري بين الحسابات
التحويل الفوري بين حسابات الاسلامي العربي
التحويل الخارجي ( داخل فلسطين ا و خارج فلسطين)
طلب تمويل
طلب كشف حساب رسمي مع امكانية ارساله لاي موقع تختاره
طلب سعر تحويل مميز
خدمات إسلامية (دفع زكاة،اوقات الصلاة،اتجاه القبلة)
مكالمة فيديو"
https://aib.ps/content/individual-services/53.html,الخدمات المصرفية عبر الانترنت - تعليمات وإرشادات متعلقة بالانترنت البنكي,"للدخول إلى الخدمة المصرفية عبر الانترنت استخدم فقط رابط الدخول الموجود على الصفحة الرئيسية للموقع الإلكتروني الخاص بالبنك الإسلامي العربي.
عند الانتهاء من استخدام خدمة الانترنت البنكي لا تنسى تسجيل الخروج .
كن حذرا عند استلامك أي رسالة نصية أو الكترونية تطلب منك أن يتم تزويدهم بمعلومات خاصة بك مثل(اسم المستخدم، كلمة المرور، رمز التعريف الشخصي)، حيث أن البنك الاسلامي العربي لن يسألك عن أي معلومات تخصك.
حماية الجهاز الخلوي الخاص بكم من الدخول غير المصرح به من خلال استخدام وسائل الحماية المتقدمة للجهاز الخاص بكم حيث أن عملية تسجيل الدخول تعتمد على رقم الجوال المعرف على خدمة الرسائل القصيرة.
اختيار كلمة مرور يصعب تخمينها وأن يتم تغييرها باستمرار وفي حال ضياعها أن يتم عمل إعادة تعيين كلمة المرور(Reset) وضبطها مرة أخرى.
حماية رمز التعريف الشخصي السري (PIN Code) وعدم الاحتفاظ به مكتوباً وفي مكان واحد مع اسم المستخدم وكلمة المرور الخاصة بالانترنت البنكي، حيث أن أي عملية تحويل مالي داخل النظام تتطلب إدخال رمز التعريف الشخصي السري.
في حالة ضياع الهاتف او تغيير رقم الجوال يرجى التواصل مع مركز الاتصال او زيارة اقرب فرع.
في حال وصول رسالة مشتبه بها يتم الاتصال بمركز خدمة العملاء على الرقم 1700222000، أو زيارة أقرب فرع لديكم."
https://aib.ps/content/individual-services/53.html,الخدمات المصرفية عبر الانترنت - شروط الحصول على الخدمة,"أن يكون أحد عملاء البنك الإسلامي العربي
الاشتراك بخدمة الرسائل القصيرة SMS"
https://aib.ps/content/individual-services/45.html,خدمات الصراف الالي,لان راحتكم بتهمنا وفرنا لألكم خدمة إيداع النقد والشيكات بشكل فوري وعلى مدار الساعة عبر الصرافات الألية المتواجدة أمام الفروع الخاصة بالبنك، والتي من شأنها ان تخفف عليكم الوقت والجهد، كما ويسعى البنك دائما على زيادة عدد الصرافات الآلية لتغطي كافة المناطق، وقد وصل عدد الصرافات الآلية إلى 64 صراف آلي منتشرة في فلسطين.
https://aib.ps/content/individual-services/45.html,خدمات الصراف الالي - الخدمات الرئيسية للصراف الآلي,"السحب النقدي
الايداع الفوري للكاش والشيكات، كما هو موضح في الفيديو أدناه"
https://aib.ps/content/individual-services/45.html,خدمات الصراف الالي - ملاحظات مهمة,"يجب ان يتأكد العميل من ان البطاقة سليمة ولا يوجد فيها أي خدوش/كسر قد تؤثر على قراءة البطاقة
هناك بعض الدول التي لا يتم قبول الحركات منها عبر الصراف الآلي وهي (أفغانستان، روسيا البيضاء، البوسنة والهرسك، الكونغو، جمهورية كوت ديفوار (ساحل العاج)، كوبا، جمهورية الكونغو الديموقراطية، غيانا، إيران ،العراق ،كوريا (جمهورية كوريا الديمقراطية الشعبية [كوريا الشمالية])، جمهورية لاو الشعبية الديمقراطية، ليبيريا، ميانمار (بورما سابقا)، السودان، الجمهورية العربية السورية، أوغندا، فانواتو، اليمن (الجمهورية العربية اليمنية)، زيمبابوي، الهند، نيبال، اليابان، تايلاند، أندونيسيا، البرازيل)"
https://aib.ps/content/individual-services/45.html,خدمات الصراف الالي - إرشادات وقائية عند استخدام البطاقة و الصراف الآلي,"حاول وضع بطاقة الصراف الآلي في مكان معين من محفظتك بحيث تستطيع ملاحظة فقدانها أو سرقتها على الفور.
جهز بطاقتك مسبقاً قبل استخدام الصراف الآلي كي لا تضيع الوقت في البحث عنها في محفظتك أو حقيبتك.
حافظ على الرقم السري الخاص ببطاقتك أو احرص على عدم الاحتفاظ به في نفس مكان البطاقة.
لا تقم بعد النقود بالقرب من جهاز الصراف الآلي، ضع نقودك وبطاقتك والإيصال فوراً في محفظتك.
حافظ دائماً على رقم الهاتف مصدر بطاقة الصراف الآلي، بحيث يمكنك التبليغ في حال السرقة أو الفقدان.
قم بالغاء عمليتك وانصرف فوراً إذا لاحظت شيئا مريباً حول مقر جهاز الصراف الآلي.
احرص على إدخال الرقم السري بالشكل الصحيح من أول مرة حيث أنه في حال تكرار الإدخال الخاطئ لأكثر من ثلاث مرات سيؤدي إلى فقدان البطاقة وسحبها من قبل الجهاز.
في حال تم الحجز على بطاقتك من قبل جهاز الصراف الآلي بادر مباشرة إلى إبلاغ الفرع.
احرص على تغيير الرقم السري كل ثلاثة شهور كحد أدنى.
قم بتبليغ البنك فوراً في حال وجود أي علامات توحي بوجود محاولات للعبث بجهاز الصراف الآلي أو إذا لاحظت وجود توصيلات أو أسلاك كهربائية خارجية.
تأكد عند استخدام الصراف الآلي من عدم وجود أي متطفل يراقبك وأنت تدخل الرقم السري الخاص بك أو المبلغ الذي قمت بسحبه.
احذر من تدخل أي شخص يحاول المساعدة في حال علقت بطاقتك في جهاز الصراف الآلي.
ينصح بمراجعة حساباتك البنكية بشكل منتظم وذلك للتأكد من أن أحداً لم يدخل عليها، وأيضا للتعرف على أية حركة غير اعتيادية تم تنفيذها على حسابك.
كن حذرا عندما يعرض عليك أشخاص لا تعرفهم المساعدة عند جهاز الصراف الآلي.
إذا ما لاحظت أي شئ مشبوه عند جهاز الصراف الآلي مثل وجود أشخاص يتلاعبون بالمكان المخصص لإدخال البطاقة أو لوحة الأرقام أو أي نشاط مشبوه آخر، لا تستخدم ذلك الجهاز وقم بإبلاغ البنك بشكوكك فورا.
لا تدخل بطاقتك بالقوة في المكان المخصص لها إن شعرت أن جهاز الصراف الآلي لا يعمل جيدا لأي سبب، اضغط على زر الإلغاء، اسحب بطاقتك وقم بتبليغ البنك، أبلغ البنك فورا ليقوم بإيقاف البطاقة.
استخدم بطاقتك فقط على أجهزة الصراف الآلي ونقاط البيع في الأماكن العامة المشهورة والمعروفة لديك وتأكد من استرداد البطاقة بعد كل عملية.
قم بإلغاء البطاقات غير المستخدمة وإتلاف البطاقات الملغاة."
https://aib.ps/content/individual-services/39.html,خدمة الدفع من خلال رمز QR,يقدم لكم البنك الاسلامي العربي خدمة الدفع عبر نقاط البيع من خلال استخدام رمز الاستجابة السريع QR Code عبر تطبيق الموبايل بانك، حتى تتمكنوا من إتمام عملية الدفع الفوري للتجار بكل سهولة وسرعة وأمان.
https://aib.ps/content/individual-services/39.html,خدمة الدفع من خلال رمز QR - ميزات خدمة الدفع باستخدام رمز QR,"تسهيل عملية الدفع عبر نقاط البيع من خلال اداة سريعة وآمنة
توفير الوقت والجهد على العملاء والتجار
عدم الحاجة لاستخدام النقد أو بطاقات الدفع المسبق.
امكانية الوصول للخدمة على تطبيق الموبايل بانك قبل تسجيل الدخول او بعده.
الخدمة مفعلة على جميع العملات ( دولار، دينار، شيكل )"
https://aib.ps/content/individual-services/39.html,خدمة الدفع من خلال رمز QR - كيفية الدفع باستخدام رمز الاستجابة السريع QR Code,"عند فتح تطبيق الموبايل بانك يظهر خيار الدفع لتاجر ومن ثم الضغط  على زر مسح  QR Code
للإستمرار يجب تسجيل الدخول بإستخدام البصمة البيومترية أو معلومات الدخول
سيتم فتح الكاميرا لمسح رمز QR الخاص بالتاجر من ماكينة نقطة البيع ((P.O.S وقراءته لتكملة عملية الدفع أو من معرض الصور الخاص بكم
ستظهر الشاشة الحالية بعد قراءة الرمز QR تحتوي على :- اسم التاجر الذي سيتم الدفع له.- المبلغ الذي سيتم دفعه للتاجر.
الحساب الذي سيتم الدفع منه (يتم تحديده عند أول عملية دخول الى تطبيق الموبايل بانك) أو يمكن الاختيار من قائمة الحسابات المسموح الدفع منها.
للاستمرار يجب الضغط على تأكيد ويتم قبول الحركة حسب الآتي :- للمبالغ الاقل من 100 دولار يتم قبول الحركة دون ادخال اي رقم سري- للمبالغ اقل من 500 دولار يتم ادخال رمز التحويلات.- للمبالغ الاكبر من 500 دولار سيصل رقم سري مؤقت للعميل على رقمه المعرف لاستكمال الحركة من خلاله.
يتم إرسال إشعار فوري بإتمام العملية بنجاح."
https://aib.ps/content/individual-services/39.html,خدمة الدفع من خلال رمز QR - ملاحظة,
https://aib.ps/content/individual-services/49.html,التسديد الفوري للفواتير,حرصاً من البنك الإسلامي العربي على اختصار الكثير من وقت وجهد عملائه،  فقد أطلق البنك خدمة التسديد الفوري حيث تتيح التسديد الفوري للعديد من الفواتير الخدماتية من أي مكان وفي أي وقت من خلال ( الانترنت البنكي و الموبايل بانك)  بدون عمولات.إن خدمة التسديد الفوري سهلة وآمنة. حيث يمكنك الان تسديد الفواتير وشحن أرصدة الهواتف النقالة وتسديد رسوم الأقساط الجامعية والمدرسية بمنتهى المرونة وأنت في منزلك أو مكتبك من خلال استخدامك لخدمة الانترنت البنكي أو تطبيق الموبايل الخاص بالبنك الإسلامي العربي.
https://aib.ps/content/individual-services/49.html,التسديد الفوري للفواتير - المزايا,"الخدمة متوفرة على مدار الساعة وطيلة أيام الأسبوع
يمكنك الاستعلام عن قيمة فواتيرك قبل سدادها
توفر خدمة التسديد الجزئي لبعض الشركات.
في حال كانت الخدمة مفصولة، تقوم الشركة المقدمة للخدمة باتخاذ إجراءات إعادة وصل الخدمة فور التسديد الالي لها خلال ساعة أو بحد أقصى 24 ساعة.
الخدمة متوفرة باللغتين العربية والإنجليزية
لست بحاجة للاشتراك بالخدمة فهي متوفرة لجميع مستخدمي الانترنت البنكي.
ضمان السرية التامة لجميع البيانات والمعاملات.
استخدام أفضل وسائل الحماية والتشفير العالمية."
https://aib.ps/content/individual-services/49.html,التسديد الفوري للفواتير - اهم الخدمات,"شحن أرصدة الهواتف النقالة
تسديد الفواتير
تسديد أقساط الجامعات والمدارس"
https://aib.ps/content/individual-services/49.html,التسديد الفوري للفواتير - آلية الدفع,"يتم تعريف الجهة المستفيدة لمرة واحدة فقط
يتم التسديد بحسب عملة الفاتورة أو القسط
يتم اصدار اشعار فوري بالفاتورة المسددة
يمكنك إعادة طباعة الفواتير المدفوعة في أي وقت"
https://aib.ps/content/individual-services/49.html,التسديد الفوري للفواتير - حمل التطبيق وتمتع بالخدمة,"نظام الأندرويد ANDROID :إضغط هنا
نظام الايفون IOS :إضغط هنا
الانترنت البنكي :إضغط هنا"
https://aib.ps/content/individual-services/43.html,خدمة الحجز المسبق CVM لزيارة العملاء,خدمة الحجز المسبق هي الخدمة الاولى في فلسطين والتي يقدمها البنك الإسلامي العربي لعلمائه، حيث تساعد هذه الخدمة على تنظيم الزيارة وتحديد موعد زيارة مسبقة للفرع، بحيث عند زيارتك للفرع يكون موظف البنك بإنتظارك لتقديم الخدمة لك وبأسرع وقت ممكن، ويمكن حجز الزيارة من  الموقع الإلكتروني
https://aib.ps/content/individual-services/43.html,خدمة الحجز المسبق CVM لزيارة العملاء - ميزات النظام,"نظام دور الي
يمكن  من خلاله الحجز المسبق
يمكن التعرف على بيانات العميل من خلال ادخال العميل الرقم الخلوي الخاص به عند طلب ورقة الدور مما يسهل خدمته ويختصر من زمن الخدمة."
https://aib.ps/content/individual-services/43.html,خدمة الحجز المسبق CVM لزيارة العملاء - خصائص الحجز,"يمكن الحجز من خلال  : الة الدور الموجودة في الفرع، الموقع الالكتروني ، .
يمكن الحجز خلال 5 أيام بما فيها اليوم الحالي
يتم الحجز كل 15 دقيقة
لا يسمح النظام اكثر من موعد في نفس اليوم
يمكن تكرار الحجز لاكثر من عميل بحسب عدد مقدمي الخدمة من موظفي الفرع
نجاح عملية الحجز يعتمد على توفر الوقت الذي تم اختياره من قبل العميل (لم يتم حجزه من قبل أي شخص اخر)
عند حضور العميل في موعد الحجز قد لا يتم خدمته بشكل مباشر في حال كان جميع موظفي الفرع مشغولين ، وسوف يتم خدمته مباشرة عند الانتهاء من خدمة العميل الحالي.
للمساعدة في عملية الحجز يمكن للعميل الاتصال في الدعم الفني على الرقم 1700222000"
https://aib.ps/content/individual-services/43.html,خدمة الحجز المسبق CVM لزيارة العملاء - الحجز من خلال الموقع الالكتروني,"تم انشاء موقع خاص بالحجز  و يمكن الوصول إليه من خلال الضغطهنا
الموقع متوفر باللغتين العربية و الإنجليزية
يطلب من العميل ادخال رقم هويته ليتمكن من الدخول لشاشة الحجز
يحصل العميل على تذكرة الكترونية يمكنه طباعتها واحضارها معه للفرع او ارسالها إلى هاتفه النقال من خلال رسالة قصيرة مجانية و الاحتفاظ بها لحين زيارة الفرع."
https://aib.ps/content/individual-services/43.html,خدمة الحجز المسبق CVM لزيارة العملاء - الحجز من خلال الة الدور في الفرع,"يمكن للعميل حجز موعد لاحق له من خلال الة الدور الموجودة في الفرع
يطلب من العميل ادخال رقم الهاتف الخاص به عند الحجز و ذلك من أجل التعرف على بياناته و اختصار زمن الخدمة."
https://aib.ps/content/individual-services/47.html,خدمة الرسائل القصيرة,"خدمة الرسائل القصيرة للزبائن ، يقوم البنك بتفعيل خدمة الرسائل للعملاء بمجرد إضافة رقم الهاتف وعليه يصل العميل رسائل بكل الحركات التي تتم على الحساب مثل:
الخدمة تمنح للعملاء بشكل مجاني"
https://aib.ps/content/individual-services/666.html,خدمة مكالمات الفيديو,"تعتبر خدمة مكالمات الفيديو ( Video call) احدى التقنيات الجديدة التي أطلقها البنك  الاسلامي العربي للتواصل مع الجمهور  من خلال تطبيق الموبايل الخاص بالبنك ، والخدمات المصرفية عبر الانترنت ، و موقع البنك الالكتروني و تتيح لعملاء وغير عملاء البنك التحدث مباشرة بمنتهى السهولة والأمان باستخدام تقنية الفيديو مع موظفي مركز الاتصال. وتقدم هذه الخدمة  الكثير من المزايا حيث تمكنهم من إتمام العديد من المعاملات المصرفية والرد على استفساراتهم بمنتهى السرعة، بالإضافة إلى تفعيل أو إيقاف البطاقات وكذلك العديد من الخدمات المصرفية الأخرى،  تتوفر هذه الخدمة طيلة أيام الأسبوع بين الساعة الثامنة صباحا و الحادية عشرة ليلاً من دون تكاليف
الخدمات التي سيتم تقديمها من خلال خدمةVideo Call  :"
https://aib.ps/content/individual-services/41.html,مركز الخدمات الرقمية,"لأن عملاءنا هم بؤرة اهتمامنا و لأننا كبنك نسعى دائما لجعل تجربتهم البنكية مميزة ،ممتعة و سهلة .
تم العمل على تطوير مركز الخدمات الرقمية الأحدث في فلسطين ليكون المنصة الأولى لتقديم خدمات بنكية متكاملة  خاصة بالتواصل مع العملاء على مدار الساعة ، حل مشاكلهم ، الاجابة عن استفساراتهم ، استقبال شكاويهم ، و تقديم الخدمات لهم في أي وقت و من أي مكان"
https://aib.ps/content/individual-services/41.html,مركز الخدمات الرقمية - يمكنك التواصل معنا من خلال أحدى القنوات التالية:,"Email - البريد الإلكتروني: aib@aib.ps
whatsapp - تطبيق الواتس آب: 00970566242242
facebook messenger - محادثات فيسبوك:اضغط هنا
الرقم المباشر: 1700222000 ومن خارج فلسطين على الرقم 0097022941831
الموقع الإلكتروني :إضغط هنا"
https://aib.ps/content/individual-services/41.html,مركز الخدمات الرقمية - الخدمات الأساسية,"خدمة العملاء والعناية بهم.- تقديم الحل لجميع الامور التي يتم استقبالها من خلال مركز الاتصال و مساعدة العملاء و حل اي مشكلة يمكن ان تواجههم في استخدام خدمات و مرافق البنك .-تقديم الدعم الفني للعملاء فيما يخص الخدمات الالكترونيةالانترنت البنكيالموبايل البنكيالحجز المسبقالبطاقاتالصرافات- تقديم طلبات الخدمات من خلال الهاتف مثلطلبات البطاقاتطلبات دفاتر الشيكاتطلبات التمويل
الانترنت البنكي
الموبايل البنكي
الحجز المسبق
البطاقات
الصرافات- تقديم طلبات الخدمات من خلال الهاتف مثل
طلبات البطاقات
طلبات دفاتر الشيكات
طلبات التمويل
خدمة الاستعلام  : تقديم خدمات الاستعلام الخاصة بحساب العميلاستعلام عن رصيدكشوفات حسابحالة دفتر الشيكاتحالة البطاقاتحالة الانترنت البنكي و الموبايل البنكيحالة التمويل
استعلام عن رصيد
كشوفات حساب
حالة دفتر الشيكات
حالة البطاقات
حالة الانترنت البنكي و الموبايل البنكي
حالة التمويل
خدمات المعلومات : حيث يتم تزويد المتصلين بالمعلومات التالية:برامج التوفيرانواع التمويلاتالبطاقاتمواقع الفروع و الصرافاتخدمات البنك الالكترونية
برامج التوفير
انواع التمويلات
البطاقات
مواقع الفروع و الصرافات
خدمات البنك الالكترونية
خدمة مكالمات الفيديو"
https://aib.ps/content/individual-services/771.html,نظام الدفع الإلكتروني IBURAQ,"

نظام الدفع الإلكتروني IBURAQ
نظام الدفع الإلكتروني IBURAQ وهو نظام مركزي تحت إشراف سلطة النقد يتيح للعملاء ارسال واستقبال الحوالات والمدفوعات بشكل فوري من خلال الخدمات المصرفية عبر الانترنت والموبايل بانك الخاصة بالبنك حيث يضمن هذا النظام تجربة رقمية متطورة وسهلة الاستخدام، مما يسهم في توفير الوقت والجهد للعملاء، ويمتاز هذا النظام بما يلي:
السقوف المالية الخاصة بعمليات التحويل

"
https://aib.ps/content/individual-services/771.html,الوصول عبر الإنترنت والموبايل,الوصول عبر الإنترنت والموبايل: يمكن استخدام الخدمة من خلال الخدمات المصرفية عبر الإنترنت وتطبيق الموبايل بانك الخاص بالبنك.
https://aib.ps/content/individual-services/771.html,توفر دائم,توفر دائم: الخدمة متاحة على مدار الساعة وطوال أيام الأسبوع.
https://aib.ps/content/individual-services/771.html,معاملات فورية,معاملات فورية: يتم إرسال واستقبال المدفوعات بشكل فوري وبنفس اللحظة.
https://aib.ps/content/individual-services/771.html,دفع شامل,دفع شامل: يمكنك إرسال المدفوعات للأشخاص الذين لديهم حسابات في البنوك الأخرى المحلية أو المحافظ الإلكترونية التي تعمل في فلسطين.
https://aib.ps/content/individual-services/771.html,متعدد العملات,متعدد العملات: يتم التعامل بالعملات الأربعة المتداولة في فلسطين وهي (دينار، دولار، شيكل، يورو).
https://aib.ps/content/individual-services/771.html,سهولة الاستخدام,سهولة الاستخدام: لا تحتاج لإضافة المستفيدين لإرسال الدفعات، بل يتم الإرسال مباشرة باستخدام رقم IBAN للحسابات البنكية أو رقم المحفظة لأصحاب المحافظ الإلكترونية.
https://aib.ps/content/individual-services/771.html,مرونة الحسابات,مرونة الحسابات: يمكنك الدفع من أي حساب بنكي لديك، مهما كان نوعه سواء كان جاريًا أو توفيرًا.
https://aib.ps/content/individual-services/771.html,N/A,لا يوجد سقف لقبول التحويلات والدفعات على حساب المستفيد.
https://aib.ps/content/individual-services/771.html,لا يوجد رسوم لعمليات التحويل او الدفع للفترة الحالية,لا يوجد رسوم لعمليات التحويل او الدفع للفترة الحالية.
https://aib.ps/content/individual-services/771.html,N/A,استرجاع الأموال المحولة (Request for recall)
https://aib.ps/content/individual-services/771.html,حدود الحركة - ,"0: الحركة, 1: حد الحركة الواحدةبالدولار, 2: الحد اليومي بالدولار, 3: الحد اليومي بالدولار, 4: الحد الشهري بالدولار, 5: الحد الشهري بالدولار"
https://aib.ps/content/individual-services/771.html,حدود الحركة - ,"0: الحركة, 1: حد الحركة الواحدةبالدولار, 2: حركات, 3: مالي, 4: حركات, 5: مالي"
https://aib.ps/content/individual-services/771.html,حدود الحركة - ,"0: الدفع الفوري IBURAQ/حركات فردية -حسابات افراد, 1: 10000, 2: غير محدد, 3: 30000, 4: غير محدد, 5: 50000"
https://aib.ps/content/individual-services/771.html,حدود الحركة - ,"0: الدفع الفوري IBURAQ/حركات فردية ومجمعة-حسابات اعتبارية, 1: 10000, 2: غير محدد, 3: 30000, 4: غير محدد, 5: 50000"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات الاتصالات و الانترنت,"جوال والاتصالات الفلسطينية
اوريدو
بي نت للاتصالات والتكنولوجيا المتطورة
فريرة
كوول نت
مدى
فرح نت
سبايدر نت
الزيتونة للإتصالات
آي تك لخدمات الانترنت
شركة توجذر للإتصالات"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات المياه والكهرباء والغاز,"شركة كهرباء محافظة القدس
شركة توزيع كهرباء الشمال
بالغاز
مصلحة مياه محافظة القدس
كيو غاز
شركة قطره
سلطة المياه والمجاري-بيت لحم
مرافق
زاجل غاز
جمعية ابوديس التعاونية للمياه
شركة الشعلة لتعبئة الغاز
شركة سيفتي سيستم للغاز"
https://aib.ps/content/individual-services/733.html,E-SADAD - قطاع التعليم,"جامعة القدس
جامعة النجاح الوطنية
الجامعة العربية الامريكية
جامعة القدس المفتوحة
جامعة بيرزيت
جامعة دار الكلمة
جامعة الخليل
الكلية العصرية الجامعية
جامعة فلسطين الأهلية
جامعة بوليتكنك فلسطين
الجامعة الاسلامية-غزة
المدرسة البريطانية العلمية
جامعة فلسطين"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات البلديات,"بلدية رام الله
بلدية بيت جالا
بلدية الشيوخ
بلدية بيتونيا
بلدية بيت ساحور
بلدية سلفيت
بلدية البيرة
بلدية نابلس
بلدية دورا
بلدية الخليل
بلدية نابلس- خدمات جديدة
بلدية الظاهرية
بلدية بدو
بلدية اليامون
بلدية السموع
بلدية عقربا
بلدية بيت لحم
بلدية أريحا
بلدية قلقيلية
بلدية طولكرم
بلدية يطا
مجلس قروي عوريف
دائرة المياه والصرف الصحي لمنطقة شمال غرب القدس
بلدية عطارة
بلدية بيت أمر
بلدية جماعين
بلدية حزما
بلدية العيزرية
بلدية جنين
بلدية حبله
بلدية عنبتا
بلدية بني نعيم
بلدية تلفيت
بلدية روابي
بلدية عجة"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات المحافظ الإلكترونية,"محفظة جوال بي
نيو كاش
شحن محفظة مالتشات
شحن محفظة بال باي"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات التأمين,"البركة للتأمين
تمكين للتأمين
شركة المشرق للتأمين
شركة التكافل للتأمين
شركة فلسطين للتأمين
شركة ترست العالمية للتأمين
شركة التأمين الوطنية
شركة الأراضي المقدسة للتأمين التكافلي"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات الترفيه,"Madfoatcom Vouchers
نيو كاش بطاقات الديجتال Neo Cash Digital Good"
https://aib.ps/content/individual-services/733.html,E-SADAD - مؤسسات قروض صغيرة,"الزيتونة للتمويل الاسلامي
رواد للتمويل الذكي
الابداع للتمويل متناهي الصغر
فاتن الفلسطينية للإقراض والتنمية
فيتاس"
https://aib.ps/content/individual-services/733.html,E-SADAD - النقابات والغرف التجارية,"غرفة تجارة وصناعة محافظة الخليل
نقابة المحامين الفلسطينيين
غرفة تجارة وصناعة محافظة رام الله والبيرة
نقابة المهندسين - مركز القدس
نقابة أطباء الأسنان الفلسطينية
جمعية مدققي الحسابات القانونيين الفلسطينية"
https://aib.ps/content/individual-services/733.html,E-SADAD - أقساط مشتريات,"شركة أكرم سبيتاني وأولاده
شركة يونيبال للتجارة العامة
شركة عنبتاوي توباكو لتجارة السجائر
مجموعة القدس للمستحضرات الطبية"
https://aib.ps/content/individual-services/733.html,E-SADAD - حكومتي,"Ministry of National Economy(Hukumati)
سلطة الأراضي
وزارة النقل والمواصلات الفلسطينية
وزارة العدل
مؤسسة المواصفات والمقاييس الفلسطينية
وزارة السياحة"
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات تكنولوجية,"SCOPE Systems
Hesabate Software Co"
https://aib.ps/content/individual-services/733.html,E-SADAD - السلطة القضائية,مجلس القضاء الأعلى
https://aib.ps/content/individual-services/733.html,E-SADAD - مركبات,بال إي في لتجارة السيارات والاستثمار
https://aib.ps/content/individual-services/733.html,E-SADAD - خدمات الحكومة,خدمات مختلفة من (اصدار شهادة براءة ذمة، تجديد رخصة سياقة، تسديد ايصالات ضريبة الاملاك … وغيرها)
https://aib.ps/content/individual-services/57.html,"الحوالات السريعة ""ويسترن يونيون""","يقدم البنك الاسلامي العربي خدمة الحوالات السريعة بالشراكة مع ""ويسترن يونيون"" عملاق تحويل الأموال حول العالم من خلال فروعه في مختلف محافظات الوطن، وتتميز الخدمة  بإمكانية إرسال واستقبال الأموال بسرعة كبيرة ( في لحظات)، وتمتاز بسهولة الارسال و الاستقبال حيث يمكن الاستفادة من شبكة نقاط التحويل والتي تصل الى  أكثر من 525 الف نقطة تحويل منتشرة في أكثر من 200 دولة وإقليم حول العالم من ضمنها فروع ومكاتب البنك الاسلامي العربي"
https://aib.ps/content/individual-services/57.html,"الحوالات السريعة ""ويسترن يونيون"" - شروط تحويل الأموال عبر ويسترن يونيون","أن يكون المرسل أو المستلم بالغ عاقل.
وجود وثيقة شخصية (بطاقة الهوية، جواز السفر).
اسم مستقبل الحوالة حسب الوثائق الرسمية."
https://aib.ps/content/individual-services/57.html,"الحوالات السريعة ""ويسترن يونيون"" - آلية ارسال/استلام الأموال","آلية ارسال الأموال ( المرسل ) ؟التوجه لأي فرع من فروع البنك الاسلامي العربي و تزويد الموظف بالمبلغ المراد ارساله فيحدد له الموظف العمولة من خلال النظام الموجود.تزويد الموظف باسم المستلم وعنوانه، بعد ذلك يقوم الموظف بتسليم المرسل رقم سري يسمى MTCN وبذلك تكون قد تمت عملية الإرسال على أكمل وجه.
التوجه لأي فرع من فروع البنك الاسلامي العربي و تزويد الموظف بالمبلغ المراد ارساله فيحدد له الموظف العمولة من خلال النظام الموجود.
تزويد الموظف باسم المستلم وعنوانه، بعد ذلك يقوم الموظف بتسليم المرسل رقم سري يسمى MTCN وبذلك تكون قد تمت عملية الإرسال على أكمل وجه.
عملية استلام الأموال ( المستلم ) ؟يقوم المستلم باستلام رقم الحوالةMTCN) money transfer control number) من المرسل عبر الهاتف أو عبر البريد الإلكتروني أو أي وسيلة تواصل أخرى.يتوجه المستلم الى أي فرع من فروع البنك الاسلامي العربي .يقوم  المستلم بتزويد الموظف برقم الحوالة MTCN وتزويده بوثيقة تثبت شخصيته كالهوية الشخصية أو جواز السفر.ثم  يقوم الموظف بسحب الحوالة المالية وتسليمها للمستلم وفي المقابل يقوم المستلم بالتوقيع على استلامه للحوالة.
يقوم المستلم باستلام رقم الحوالةMTCN) money transfer control number) من المرسل عبر الهاتف أو عبر البريد الإلكتروني أو أي وسيلة تواصل أخرى.
يتوجه المستلم الى أي فرع من فروع البنك الاسلامي العربي .
يقوم  المستلم بتزويد الموظف برقم الحوالة MTCN وتزويده بوثيقة تثبت شخصيته كالهوية الشخصية أو جواز السفر.
ثم  يقوم الموظف بسحب الحوالة المالية وتسليمها للمستلم وفي المقابل يقوم المستلم بالتوقيع على استلامه للحوالة."
https://aib.ps/content/individual-services/57.html,"الحوالات السريعة ""ويسترن يونيون"" - ميزاتها","تحويل الأموال واستلامها خلال دقائق لأي مكان في العالم خلال دقائق.
طريقة مضمونة يمكن استخدامها في كافة الظروف.
يمكن للمرسل استرجاع الحوالة ما دام المستقبل لم يستلمها بعد.
يمكن للمرسل تغيير اسم مستلم الحوالة ومعلوماتها ما دام المرسل لم يستلم الحوالة بعد."
